,questions,answers
11,"Q. 13. A compass needle is placed near a currentcarrying wire. State your observation for the following cases, and give reason for the same in each case : (i) Magnitude of electric current in the wire is increased. (ii) The compass needle is displaced away from the wire. ",Ans. (i) Deflection of compass needle increases. Magnetic field strength is directly proportional to the amount of current. (ii) Deflection of compass needle decreases. Magnetic field strength is inversely proportional to the distance from wire. 
12,"Q. 14. PQ is a current carrying conductor in the plane of the paper as shown in the fig. Mention the direction of magnetic fields produced by it at points A and B. Given : r1 < r2, where will the strength of the magnetic field be larger ? Justify your answer in each case.  ",Ans. (i) r1 (ii) Degree of closeness indicates that the relative strength of the magnetic field near the poles where the field lines are crowded is more as compared to other places.
13,Q. 15. (a) Write the special name given to the coil AB which has many circular turns of insulated copper wire. (b) List two factors on which the strength of the magnetic field produced by AB depends. (c) What is the effect of placing an iron core in the coil AB ? ,Ans. (a) Coil AB is a solenoid. (b) (i) Strength of the current. (ii) Number of turns in the coil. (c) The magnetic field associated with the solenoid increases tremendously. It becomes an electromagnet.  ½
14,Q. 1. What is meant by Solenoid ? How does a current carrying Solenoid behave ? Give its main use. ,Ans. A closely bound cylindrical coil of insulated metallic wire. A current carrying solenoid behaves as an electromagnet. The uniform magnetic field inside it may magnetise a steel rod permanently.  3 Detailed Answer : A coil of many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called a Solenoid. The field lines around a current-carrying solenoid is similar to that produced by a bar magnet. This means that a current - carrying solenoid behaves as having north pole and south pole. The strong magnetic field produced inside a solenoid can be used to magnetise a piece of magnetic material like soft iron when placed inside the coil.
15,Q. 2. What is solenoid ? Draw the field lines of the magnetic field produced on passing current through and around a current carrying solenoid. ,Ans. Definition : A coil of many circular turns of insulated copper wire wrapped closely in the shape of a cylinder is called solenoid. Magnetic field lines through and around a current carrying solenoid. 
16,Q. 3. What is an electromagnet ? How can we determine north and south pole of an electromagnet with the help of magnetised iron bar. ,Ans. An electromagnet is a solenoid coil that attains magnetism due to flow of current. It works on the principle of magnetic effect of current. (3 marks each) (i) By suspending magnetised bar and identify its north and south poles. (ii) By finding the polarity of electromagnet using the property-like poles repel. 
17,"Q. 4. (i) What is meant by a magnetic field ? Mention two parameters that are necessary to describe it completely. (ii) If field lines of a magnetic field are crossed at a point, what does it indicate ? ","Ans. (i) The space around the magnet or current carrying conductor within which its influence can be felt by the magnetic substance. Magnitude and direction. (ii) It would mean that at the point of intersection, compass needle would point to 2 directions which is impossible.  1"
18,Q. 5. Writer the three ways to produce magnetic field. ,Ans. Three ways to produce magnetic field are : (i) Charge induced magnetic field. (ii) A current carrying coil may do work. (iii) The permanent magnet and an electromagnet.
19,Q. 6. What does the magnetic field pattern inside the solenoid indicate ? State how this field be utilised to make an electromagnet. List two ways by which strength of this magnet can be increased. ,Ans. It indicates that the magnetic field is same at all points inside the solenoid. This property is utilised to magnetise a piece of magnetic material like soft iron when placed inside the coil. Two ways by which strength of electromagnet can be increased : Increasing the amount of electric current through it.½ Increasing the number of turns of the coil. 
20,"Q. 7. Name, state and explain with an example the rule used to determine the direction of force experienced by a current carrying conductor placed in a uniform magnetic field. ","Ans. Fleming’s Left Hand Rule : The direction of force which acts on the current carrying conductor placed in a magnetic field is given by Fleming’s left hand rule. It states that if the forefinger, thumb and middle finger of left hand are stretched mutually perpendicular and the forefinger point along the direction of external magnetic field, middle finger indicates the direction of current, then thumb points along the direction of force acting on the conductor. Example : When an electron enters a magnetic field at right angles, the direction of force on electron is perpendicular to the direction of magnetic field and current according to this rule."
21,Q. 8. List the factors on which the magnetic field produced by a current carrying straight conductor depends. State the rule which gives the direction of its magnetic field. Draw the pattern of magnetic field lines due to a straight current carrying conductor. ,Ans. Two ways to induce current in a coil : (i) If a coil is moved in a magnetic field. (ii) By bringing a bar magnet close to the coil or taking away from it. (iii) By rotating the coil in a uniform magnetic field. 2 (Any two) Statement of Fleming’s Right Hand Rule. 
22,Q. 11. State and explain Fleming’s right hand rule for the direction of induced current. ,"Ans. The direction of induced current in a straight conductor is given by Fleming’s right hand rule. It states that spread the thumb, forefinger and the middle finger of your right hand at right angle to one another in such a way that the forefinger points in the direction of magnetic field, thumb, points in the direction of motion of conductor then the direction in which the middle finger points, gives the direction of induced current. "
23,Q. 12. Draw a diagram to show the magnetic field lines around a bar magnet. List any two properties of magnetic field lines. ,"Ans. (i) Two magnetic field lines never interest each other. (ii) Outside the magnet, the magnetic field lines are directed from North pole of magnet towards South pole. (iii) The magnetic field lines at any one point gives the direction of magnetic field at that point. (Any two)  1"
24,Q. 9. Can a freely suspended current carrying solenoid stay in any direction ? Justify your answer. What will happen when the direction of current in the solenoid is reversed ? Explain. ,"Ans. A current carrying solenoid behaves like a magnet. When suspended freely, it will stay in north south direction. On reversing current its polarity will be reversed and so it will turn at 180°. "
25,Q. 13. You are given a strong bar magnet and a magnet compass needle. Describe an activity by which the magnetic field lines due to the bar magnet can be drawn. ,Ans. (i) Place the bar magnet on a sheet of white paper fixed on a drawing board. Mark the boundary of the magnet. (ii) Place the magnetic compass near the north pole of the given magnet. (iii) Mark the position of two ends of the needle. Now move the needle to a new position such that its south pole occupies the position previously occupied by its north pole. (iv) In this way proceed step by step till you reach the south pole of the given magnet. (v) Join the points marked on the paper by a smooth curve. This curve represents a field line. Repeat the above steps for new positions of compass needle.1 
26,Q. 14. Explain the magnetic effects of current with the help of an activity along with labelled diagram. ,Ans. Take a thick straight copper wire and place it between the points X and Y in an electric circuit. Place a small compass near to this wire. See the position of its needle. Pass the current through the circuit by inserting the key into the plug. Observe the change in the position of the compass needle. (Compass needle is deflected on passing an electric current through a metallic conductor) 
27,"Q. 15. Diagram shows lengthwise 2 section of a current carrying solenoid. X indicates current entering into the page, and e indicates current emerging out of the page. Decide which end of the solenoid A or B, will behave as north pole. Give reason for your answer. Also draw field lines inside the solenoid. [Board Term I, Set-2ZGOVVV, 2015]","Ans. A = south pole, B = north pole. When north pole of a bar magnet is brought near to end connected to negative terminal of battery then solenoid repels bar magnet. It means the end of solenoid which is connected to negative terminal of the battery behaves as north pole. For figure — Refer to SATQ-II, Q. 2. Pg. 348"
28,Q. 16. A coil of insulated wire is connected to a galvanometer. Explain what happens if a bar magnet with its north pole towards one face of the coil :  (i) moved quickly towards the coil. (ii) kept stationary inside the coil. (iii) moved quickly away from the coil.,Ans. Refer to long answer type Q. 8.
29,Q. 17. Explain whether an alpha particle will experience any force in a magnetic field if : (i) it is placed in the field at rest. (ii) it moves in the magnetic field parallel to field lines. (iii) it moves in the magnetic field perpendicular to field lines. ,"Ans. (i) No, because, a charged particle at rest does not interact with magnetic field. (ii) No, because, the force is zero if current and field are in the same direction. (iii) Yes, because, the force is maximum when current and magnetic field are maximum. "
30,Q. 18. Find the direction of magnetic field due to a current carrying circular coil held : (i) Vertically in North-South plane and an observer looking it from east sees the current to flow in anti-clockwise direction. (ii) Vertically in East-West plane and an observe looking it from south sees the current to flow in anti-clockwise direction. (iii) Horizontally and an observer looking at it from below sees current to flow in clockwise direction.,Ans. (i) Towards south in upward direction. (ii) Towards west in upward direction. (iii) Towards upward direction.
